519
1938.15 -1932.21 233.459
1671.83 -1880.93 174.0
1429.69 -1814.89 134.0
1192.64 -1713.61 87.5315
940.402 -1590.29 44.0
794.664 -1438.94 24.0
775.711 -1400.8 21.0
777.848 -1354.87 19.0
797.619 -1313.17 17.0
824.084 -1284.95 15.0
841.381 -1253.33 14.0
847.044 -1213.09 13.0
843.52 -1173.04 12.0
823.909 -1141.41 11.0
811.98 -1128.15 10.4961
792.353 -1116.32 10.0
773.519 -1109.54 9.67031
748.803 -1107.31 9.00002
722.485 -1107.75 9.00002
696.204 -1110.56 9.00002
675.217 -1113.81 8.8
657.719 -1110.7 8.6
647.814 -1103.6 8.4
637.856 -1093.73 8.2
631.523 -1077.87 8.0
630.172 -1061.38 8.0
631.124 -1047.21 8.0
634.784 -1029.32 8.0
640.586 -1006.72 8.0
648.208 -978.242 8.0
659.886 -944.152 8.0
674.182 -910.786 8.0
686.692 -886.871 8.0
695.719 -867.28 8.0
702.379 -842.415 8.0
706.029 -820.184 8.0
705.864 -797.59 8.0
701.913 -772.951 8.0
693.997 -702.06 8.0
690.697 -683.154 8.0
684.467 -662.835 8.4105
673.972 -641.091 9.0
656.222 -615.633 10.0
634.257 -585.396 11.0
617.146 -550.926 12.0
612.644 -522.194 13.0
614.831 -486.684 14.0
622.822 -455.615 15.0
633.448 -424.577 16.0
720.125 -119.43 19.5999
724.811 -82.5067 20.0
719.275 -47.8257 20.0
701.3 -3.55621 20.0
679.044 44.5735 20.0
664.403 92.2436 22.0
665.524 150.246 25.0
678.773 206.474 25.0
684.404 265.841 25.1372
676.952 315.519 34.0
637.674 371.164 45.679
603.006 406.469 54.0
562.375 435.858 61.4479
509.674 455.716 69.0
454.505 461.257 74.3425
402.292 461.257 79.0
343.812 452.903 83.9681
278.726 439.722 89.0
220.214 418.11 83.4614
176.652 391.613 78.3887
143.834 353.325 75.0524
127.631 315.519 71.951
110.815 265.071 63.6568
105.21 197.808 49.3923
108.36 155.612 48.1554
114.319 118.303 47.2562
116.249 92.3774 51.6987
119.342 -274.081 73.4204
119.374 -288.01 74.8287
117.718 -304.9 75.8402
113.597 -326.277 77.0
105.0 -344.291 77.8714
96.0384 -356.377 78.6891
83.5406 -368.651 79.3889
43.852 -406.009 82.0
-64.323 -530.378 90.4764
-143.56 -641.176 107.0
-194.48 -719.7 110.088
-233.979 -793.738 103.779
-274.948 -859.51 93.7414
-295.052 -885.792 87.4942
-319.232 -909.054 81.3578
-344.611 -929.744 72.9107
-376.882 -946.273 63.842
-413.073 -959.074 53.2472
-451.417 -964.589 42.123
-521.541 -967.857 23.4645
-619.811 -969.902 10.2
-773.236 -970.629 10.2
-948.097 -970.365 10.2
-1116.82 -969.704 10.2
-1291.79 -970.588 10.2
-1494.09 -971.231 10.2
-1561.48 -972.054 10.2
-1568.9 -970.751 10.2
-1575.21 -967.336 10.2
-1579.92 -963.004 10.2
-1583.91 -956.672 10.2
-1585.3 -949.914 10.2
-1585.33 -942.628 10.2
-1585.41 -844.083 10.2
-1585.44 -839.613 10.2
-1584.29 -834.82 10.2
-1582.94 -831.007 10.2
-1580.19 -827.35 10.2
-1577.43 -824.159 10.2
-1573.99 -821.229 10.2
-1570.05 -819.382 10.2
-1566.1 -818.657 10.2
-1377.45 -818.809 10.2
-1372.8 -818.021 10.2
-1368.75 -816.63 10.2
-1365.55 -814.916 10.2
-1363.18 -812.333 10.2
-1360.13 -808.503 10.2
-1358.67 -804.985 10.2
-1358.26 -801.653 10.2
-1357.87 -797.521 10.2
-1357.79 -580.392 10.2
-1357.62 -575.703 10.2
-1356.73 -571.528 10.2
-1355.06 -567.427 10.2
-1352.79 -564.174 10.2
-1350.02 -561.153 10.2
-1345.99 -558.005 10.2
-1342.06 -555.812 10.2
-1338.14 -554.983 10.2
-1277.15 -555.189 10.2
-1271.05 -553.448 10.2
-1266.18 -549.386 10.2
-1263.75 -544.084 10.2
-1260.74 -531.064 10.2
-1260.61 -530.489 10.2
-1260.48 -529.943 10.2
-1260.37 -529.459 10.2
-1260.27 -529.013 10.2
-1260.2 -528.695 10.2
-1260.05 -528.085 10.2
