449
-742.018 -834.251 -13.5075
-742.018 -827.166 -13.5075
-741.953 -820.08 -13.6539
-741.57 -814.08 -13.6539
-740.899 -808.08 -13.6539
-740.324 -802.08 -13.6539
-739.769 -796.315 -13.6539
-739.506 -790.315 -13.5075
-739.506 -783.229 -13.6539
-739.506 -776.144 -13.5075
-739.506 -770.144 -13.5075
-739.506 -764.143 -13.5075
-739.506 -758.142 -13.5431
-739.506 -748.195 -13.536
-739.506 -738.255 -13.5075
-739.506 -728.31 -13.5075
-739.506 -718.366 -13.5075
-739.506 -708.421 -13.5075
-739.506 -698.477 -13.6539
-739.506 -688.532 -13.5075
-739.506 -678.588 -13.5075
-739.506 -668.643 -13.5075
-739.506 -658.699 -13.5075
-739.506 -648.75 -13.536
-739.244 -642.091 -13.354
-738.11 -634.006 -12.6731
-736.885 -625.527 -12.1266
-736.079 -616.599 -11.681
-735.814 -606.553 -11.799
-734.645 -596.675 -11.799
-732.582 -586.948 -11.6525
-729.885 -577.384 -11.6525
-726.445 -568.061 -11.6525
-722.285 -559.037 -11.6525
-717.429 -550.366 -11.6525
-711.909 -542.104 -11.6525
-705.756 -534.3 -11.6525
-699.008 -527.0 -11.681
-692.11 -520.724 -11.6525
-684.873 -514.443 -11.799
-677.885 -508.385 -11.6525
-670.636 -502.092 -11.6525
-663.59 -495.336 -11.8274
-663.755 -495.321 -11.71
-656.219 -488.517 -11.6525
-648.415 -482.365 -11.6525
-640.152 -476.844 -11.6525
-631.482 -471.988 -11.6525
-622.458 -467.828 -11.6525
-613.135 -464.388 -11.6525
-603.57 -461.691 -11.6525
-593.844 -459.628 -11.799
-583.956 -458.584 -11.799
-574.022 -458.194 -11.681
-564.082 -458.194 -11.6525
-554.137 -458.194 -11.6525
-544.193 -458.194 -11.6525
-534.248 -458.194 -11.6525
-524.304 -458.194 -11.6525
-514.359 -458.068 -11.799
-504.415 -458.194 -11.6525
-494.471 -458.194 -11.6525
-484.526 -458.194 -11.6525
-474.58 -458.068 -11.8274
-464.637 -458.194 -11.6525
-454.693 -458.194 -11.6525
-444.748 -458.068 -11.799
-434.804 -458.194 -11.6525
-424.859 -458.194 -11.6525
-414.915 -458.068 -11.799
-404.97 -458.068 -11.799
-395.026 -458.194 -11.6525
-385.081 -458.194 -11.799
-375.135 -458.068 -11.8274
-365.192 -458.194 -11.6525
-355.248 -458.068 -11.799
-345.304 -458.068 -11.799
-335.359 -458.194 -11.6525
-325.415 -458.194 -11.6525
-315.47 -458.068 -11.799
-305.526 -458.068 -11.799
-295.581 -458.068 -11.799
-285.637 -458.194 -11.6525
-275.688 -458.194 -11.681
-265.748 -458.068 -11.799
-255.803 -458.194 -11.6525
-245.859 -458.194 -11.6525
-235.914 -458.194 -11.6525
-225.97 -458.194 -11.6525
-216.026 -458.194 -11.6525
-206.081 -458.068 -11.799
-196.137 -458.194 -11.6525
-186.192 -458.194 -11.6525
-176.246 -458.068 -11.8274
-166.472 -457.81 -11.6525
-156.775 -456.536 -11.799
-147.16 -454.751 -11.6525
-137.783 -451.976 -11.799
-128.565 -448.71 -11.6525
-119.68 -444.613 -11.799
-111.21 -439.726 -11.799
-103.083 -434.296 -11.799
-95.4075 -428.245 -11.799
-88.0626 -421.62 -11.681
-81.1229 -414.503 -11.799
-74.0911 -407.471 -11.799
-67.0593 -400.439 -11.799
-60.0275 -393.407 -11.799
-52.9066 -386.465 -11.6525
-45.8748 -379.433 -11.6525
-38.8431 -372.401 -11.6525
-31.8113 -365.369 -11.6525
-24.7795 -358.338 -11.6525
-17.749 -351.307 -11.6953
-10.7159 -344.274 -11.6525
-3.77313 -337.153 -11.799
3.34772 -330.21 -11.6525
10.3795 -323.179 -11.6525
17.4113 -316.147 -11.6525
24.3541 -309.026 -11.799
31.4749 -302.083 -11.6525
38.5067 -295.051 -11.6525
45.4494 -287.93 -11.799
52.5733 -280.985 -11.681
59.6021 -273.956 -11.6525
66.6339 -266.924 -11.6525
73.5766 -259.803 -11.799
80.6974 -252.861 -11.6525
87.7292 -245.829 -11.6525
94.672 -238.708 -11.799
101.704 -231.676 -11.799
108.736 -224.644 -11.799
115.856 -217.702 -11.799
122.8 -210.579 -11.8274
130.179 -203.753 -11.799
137.991 -197.595 -11.799
146.327 -192.176 -11.6525
154.941 -187.208 -11.799
164.022 -183.16 -11.6525
173.345 -179.72 -11.6525
182.88 -176.901 -11.799
192.636 -174.96 -11.799
202.514 -173.791 -11.799
212.456 -173.4 -11.8274
222.401 -173.526 -11.681
228.398 -173.527 -11.6525
234.398 -173.527 -11.6525
240.398 -173.402 -11.799
247.484 -173.402 -11.799
254.57 -173.527 -11.6525
260.57 -173.791 -11.6525
266.335 -174.219 -11.6525
272.335 -174.669 -11.799
278.335 -175.34 -11.799
284.335 -175.848 -11.6525
291.42 -175.913 -11.799
298.506 -175.913 -11.799
304.506 -176.039 -11.6525
310.273 -175.912 -11.8274
320.326 -175.55 -11.5784
330.24 -174.593 -11.4138
340.154 -173.238 -11.3033
350.078 -171.876 -11.0989
359.982 -170.27 -11.2382
369.905 -169.012 -11.1588
379.809 -167.629 -11.3692
389.733 -166.821 -11.3576
399.637 -165.909 -11.6829
409.587 -165.519 -11.9738
419.351 -165.136 -11.9454
429.057 -163.987 -11.9454
438.672 -162.203 -11.799
448.049 -159.427 -11.9454
457.219 -156.044 -11.9454
466.095 -151.952 -11.9454
474.622 -147.177 -11.9454
482.749 -141.747 -11.9454
490.425 -135.696 -11.9454
497.679 -128.984 -11.9738
505.139 -122.254 -11.799
512.943 -116.102 -11.799
521.14 -110.473 -11.9454
529.876 -105.725 -11.799
538.852 -101.448 -11.9454
548.185 -98.0056 -11.9454
557.758 -95.3055 -11.9454
567.534 -93.4893 -11.799
577.392 -92.1957 -11.9454
587.334 -91.8052 -11.9739
597.168 -91.8557 -11.8836
607.113 -91.4715 -12.2288
617.057 -91.1271 -12.3526
627.002 -90.5091 -12.6463
636.946 -89.9427 -12.9156
646.891 -89.4029 -13.2587
656.836 -89.3684 -13.217
666.872 -89.7585 -13.1885
676.74 -90.9265 -13.1885
686.486 -92.8652 -13.1885
696.051 -95.5625 -13.335
705.374 -99.002 -13.335
714.398 -103.162 -13.1885
723.068 -108.018 -13.1885
731.331 -113.539 -13.1885
739.135 -119.691 -13.1885
746.435 -126.439 -13.217
753.464 -133.468 -13.5139
760.495 -140.5 -14.3717
767.527 -147.532 -15.5845
774.559 -154.563 -16.9747
781.591 -161.595 -18.365
788.623 -168.627 -19.5778
795.654 -175.659 -20.4356
802.685 -182.689 -20.8037
809.718 -189.722 -20.761
816.75 -196.754 -20.761
823.782 -203.786 -20.761
830.813 -210.818 -20.761
837.845 -217.85 -20.761
844.877 -224.881 -20.761
851.909 -231.913 -20.761
858.941 -238.945 -20.761
865.972 -245.977 -20.761
871.604 -254.556 -20.761
879.825 -260.381 -20.761
885.977 -268.185 -20.761
891.498 -276.448 -20.761
896.354 -285.118 -20.761
900.514 -294.143 -20.761
903.953 -303.466 -20.761
906.651 -313.03 -20.761
908.59 -322.776 -20.761
909.758 -332.644 -20.761
910.148 -342.578 -20.7895
910.274 -352.519 -20.9074
910.274 -362.463 -20.9074
910.148 -372.407 -20.761
910.148 -382.352 -20.761
910.148 -392.296 -20.761
910.274 -402.241 -20.9074
910.274 -412.185 -20.9074
910.274 -422.13 -20.9074
910.274 -432.074 -20.9074
910.274 -442.02 -20.9359
910.274 -451.965 -20.9358
910.147 -457.963 -20.761
910.272 -463.963 -20.9074
910.147 -469.963 -20.761
910.147 -477.049 -20.761
910.147 -484.135 -20.761
910.009 -490.135 -20.9074
909.455 -495.9 -20.761
908.879 -501.9 -20.761
908.208 -507.9 -20.761
907.826 -513.9 -20.761
907.635 -520.985 -20.761
907.635 -528.071 -20.761
907.635 -534.071 -20.761
907.636 -539.834 -20.8037
907.762 -549.781 -20.9074
907.636 -559.725 -20.761
907.762 -569.669 -20.9074
907.636 -579.614 -20.761
907.636 -589.558 -20.761
907.762 -599.503 -20.9074
907.762 -609.447 -20.9074
907.762 -619.392 -20.9074
907.636 -629.336 -20.761
907.636 -639.285 -20.7895
907.246 -649.317 -20.761
906.078 -659.186 -20.761
904.139 -668.932 -20.761
901.442 -678.496 -20.761
898.002 -687.819 -20.761
893.954 -696.901 -20.9074
889.094 -705.58 -20.9074
883.466 -713.776 -20.761
877.313 -721.58 -20.9074
870.566 -728.879 -20.9358
863.195 -735.699 -20.761
855.391 -741.851 -20.761
847.129 -747.372 -20.9074
838.458 -752.227 -20.9074
829.434 -756.387 -20.9074
820.111 -759.827 -20.9074
810.547 -762.524 -20.9074
800.8 -764.463 -20.9074
790.932 -765.631 -20.9074
780.999 -766.021 -20.8627
774.594 -766.004 -20.7454
764.649 -766.004 -20.7454
754.705 -766.004 -20.7454
744.977 -766.317 -20.2482
735.207 -766.907 -19.3324
725.398 -767.702 -18.1151
715.555 -768.629 -16.713
705.683 -769.614 -15.2432
695.788 -770.584 -13.8224
685.873 -771.466 -12.5675
675.943 -772.187 -11.5955
666.005 -772.673 -11.0232
656.058 -772.851 -10.9959
646.285 -773.235 -10.9675
636.569 -774.385 -10.9675
626.973 -776.294 -10.9675
617.557 -778.949 -10.9675
608.378 -782.336 -10.9675
599.493 -786.432 -10.9675
590.957 -791.212 -10.9675
582.822 -796.648 -10.9675
575.139 -802.705 -10.9675
567.876 -809.425 -10.8496
560.936 -816.542 -10.9675
553.815 -823.485 -10.8211
546.784 -830.517 -10.8211
539.752 -837.549 -10.8211
532.72 -844.581 -10.9675
525.688 -851.612 -10.8211
518.63 -858.719 -10.8117
511.625 -865.676 -10.9675
504.593 -872.708 -10.8211
497.559 -879.776 -10.996
490.514 -886.77 -10.6163
483.497 -893.803 -10.0971
476.466 -900.835 -9.31767
469.388 -907.928 -8.62519
462.442 -914.886 -8.07393
455.459 -922.019 -7.42529
448.188 -929.124 -6.87999
441.307 -935.994 -6.34587
434.275 -943.026 -6.31654
427.262 -950.011 -6.43536
420.602 -957.242 -6.40694
414.545 -964.925 -6.2605
409.109 -973.06 -6.2605
404.441 -981.653 -6.40694
400.233 -990.481 -6.2605
396.966 -999.699 -6.40694
394.191 -1009.08 -6.2605
392.282 -1018.67 -6.2605
391.132 -1028.39 -6.40694
390.874 -1038.27 -6.43536
390.874 -1048.22 -6.40694
390.748 -1058.16 -6.2605
390.748 -1068.1 -6.40694
390.748 -1078.05 -6.40694
390.748 -1087.99 -6.2605
390.748 -1097.94 -6.2605
390.748 -1107.88 -6.2605
390.874 -1117.83 -6.40694
390.748 -1127.77 -6.2605
390.748 -1137.72 -6.43536
390.748 -1147.66 -6.2605
390.748 -1157.6 -6.40694
390.748 -1167.55 -6.2605
390.748 -1177.49 -6.2605
390.748 -1187.44 -6.40694
390.748 -1197.38 -6.2605
390.874 -1207.33 -6.40694
390.748 -1217.27 -6.40694
390.748 -1227.22 -6.2605
390.748 -1237.16 -6.289
390.874 -1247.1 -6.40694
390.748 -1257.05 -6.2605
390.748 -1266.99 -6.40694
390.748 -1276.94 -6.2605
390.874 -1286.88 -6.40694
390.748 -1296.83 -6.2605
390.874 -1306.77 -6.40694
390.748 -1316.72 -6.2605
390.748 -1326.66 -6.2605
